117.107504637;FBK91.05;88.86;90
117.128297969;FBK91.05;88.86;90
117.147438768;FBK91.05;88.86;90
117.167500497;FBK91.05;88.86;90
117.187409723;FBK91.05;88.86;90
117.207386522;FBK91.05;88.86;90
117.227373134;FBK91.05;88.86;90
117.247342069;FBK91.05;88.86;90
117.267320339;FBK91.05;88.86;90
117.287375706;FBK91.05;88.86;90
117.307274831;FBK91.05;88.86;90
117.327211387;FBK91.05;88.86;90
117.347218201;FBK91.05;88.86;90
117.367200421;FBK91.05;88.86;90
117.387259438;FBK91.05;88.86;90
117.407149321;FBK91.05;88.86;90
117.42711442;FBK91.05;88.86;90
117.447224743;FBK91.05;88.86;90
117.467981552;FBK91.05;88.86;90
117.487831733;FBK91.05;88.86;90
117.508508467;FBK91.05;88.86;90
117.527345252;FBK91.05;88.86;90
117.547252492;FBK91.05;88.86;90
117.567114948;FBK91.05;88.86;90
117.586975358;FBK91.05;88.86;90
117.606921854;FBK91.05;88.86;90
117.62718002;FBK91.05;88.86;90
117.647155989;FBK91.05;88.86;90
117.66691075;FBK91.05;88.86;90
117.686841422;FBK91.05;88.86;90
117.706788141;FBK91.05;88.86;90
117.727083741;FBK91.05;88.86;90
117.747085506;FBK91.05;88.86;90
117.76712953;FBK91.05;88.86;90
117.786763747;FBK91.05;88.86;90
117.806712384;FBK91.05;88.86;90
117.827032022;FBK91.05;88.86;90
117.84672186;FBK91.05;88.86;90
117.86912049;FBK91.05;88.86;90
117.886692688;FBK91.05;88.86;90
117.906581197;FBK91.05;88.86;90
117.926669271;FBK91.05;88.86;90
117.946582489;FBK91.05;88.86;90
117.966525212;FBK91.05;88.86;90
117.986729037;FBK91.05;88.86;90
118.006552813;FBK91.05;88.86;90
118.026465232;FBK91.05;88.86;90
118.046434584;FBK91.05;88.86;90
118.066475795;FBK91.05;88.86;90
118.086459627;FBK91.05;88.86;90
118.10655272;FBK91.05;88.86;90
118.126294663;FBK91.05;88.86;90
118.14665298;FBK91.05;88.86;90
118.166345567;FBK91.05;88.86;90
118.187453175;FBK91.05;88.86;90
118.207063256;FBK91.05;88.86;90
118.227003103;FBK91.05;88.86;90
118.24628716;FBK91.05;88.86;90
118.266305324;FBK91.05;88.86;90
118.286259204;FBK91.05;88.86;90
118.306154361;FBK91.05;88.86;90
118.326156222;FBK91.05;88.86;90
118.346112819;FBK91.05;88.86;90
118.366139358;FBK91.05;88.86;90
118.386051063;FBK91.05;88.86;90
118.406036935;FBK91.05;88.86;90
118.426058996;FBK91.05;88.86;90
118.446040329;FBK91.05;88.86;90
118.466315672;FBK91.05;88.86;90
118.486006959;FBK91.05;88.86;90
118.506076332;FBK91.05;88.86;90
118.525945138;FBK91.05;88.86;90
118.546600612;FBK91.05;88.86;90
118.566849358;FBK91.05;88.86;90
118.585919539;FBK91.05;88.86;90
118.605888693;FBK91.05;88.86;90
118.625861618;FBK91.05;88.86;90
118.645786336;FBK91.05;88.86;90
118.665786371;FBK91.05;88.86;90
118.685756803;FBK91.05;88.86;90
118.705770903;FBK91.05;88.86;90
118.725745427;FBK91.05;88.86;90
118.745740474;FBK91.05;88.86;90
118.765705024;FBK91.05;88.86;90
118.785645598;FBK91.05;88.86;90
118.805622392;FBK91.05;88.86;90
118.825709284;FBK91.05;88.86;90
118.845603216;FBK91.05;88.86;90
118.865755514;FBK91.05;88.86;90
118.885685283;FBK91.05;88.86;90
118.905875239;FBK91.05;88.86;90
118.925628481;FBK91.05;88.86;90
118.945540412;FBK91.05;88.86;90
118.965497641;FBK91.05;88.86;90
118.98551075;FBK91.05;88.86;90
119.005488311;FBK91.05;88.86;90
119.0254863;FBK91.05;88.86;90
119.045412872;FBK91.05;88.86;90
119.065388483;FBK91.05;88.86;90
119.085359938;FBK91.05;88.86;90
119.105384492;FBK91.05;88.86;90
119.125338652;FBK91.05;88.86;90
119.145328744;FBK91.05;88.86;90
119.165343037;FBK91.05;88.86;90
119.185339011;FBK91.05;88.86;90
119.206124147;FBK91.05;88.86;90
119.225778895;FBK91.05;88.86;90
119.246032564;FBK91.05;88.86;90
119.265933945;FBK91.05;88.86;90
119.285243727;FBK91.05;88.86;90
119.305178834;FBK91.05;88.86;90
119.325255624;FBK91.05;88.86;90
119.345150196;FBK91.05;88.86;90
119.365131457;FBK91.05;88.86;90
119.385080366;FBK91.05;88.86;90
119.404996218;FBK91.05;88.86;90
119.425041451;FBK91.05;88.86;90
119.445025111;FBK91.05;88.86;90
119.465016188;FBK91.05;88.86;90
119.485046139;FBK91.05;88.86;90
119.504959946;FBK91.05;88.86;90
119.525104764;FBK91.05;88.86;90
119.54498692;FBK91.05;88.86;90
119.565727236;FBK91.05;88.86;90
119.585682634;FBK91.05;88.86;90
119.604823736;FBK91.05;88.86;90
119.624855191;FBK91.05;88.86;90
119.644881913;FBK91.05;88.86;90
119.664770272;FBK91.05;88.86;90
119.684801502;FBK91.05;88.86;90
119.704810802;FBK91.05;88.86;90
119.724774896;FBK91.05;88.86;90
119.744753345;FBK91.05;88.86;90
119.764720221;FBK91.05;88.86;90
119.78465826;FBK91.05;88.86;90
119.804654004;FBK91.05;88.86;90
119.82466519;FBK91.05;88.86;90
119.844901313;FBK91.05;88.86;90
119.865624333;FBK91.05;88.86;90
119.885481713;FBK91.05;88.86;90
119.904593978;FBK91.05;88.86;90
119.925063767;FBK91.05;88.86;90
119.944545633;FBK91.05;88.86;90
119.964524401;FBK91.05;88.86;90
119.984519634;FBK91.05;88.86;90
120.004743992;FBK91.05;88.86;90
120.024470361;FBK91.05;88.86;90
120.044454948;FBK91.05;88.86;90
120.064441741;FBK91.05;88.86;90
120.084434384;FBK91.05;88.86;90
120.104454521;FBK91.05;88.86;90
120.124387669;FBK91.05;88.86;90
120.144351763;FBK91.05;88.86;90
120.164332834;FBK91.05;88.86;90
120.184291845;FBK91.05;88.86;90
120.204400506;FBK91.05;88.86;90
120.225107285;FBK91.05;88.86;90
120.245146604;FBK91.05;88.86;90
120.264553788;FBK91.05;88.86;90
120.284296973;FBK91.05;88.86;90
120.304260588;FBK91.05;88.86;90
120.32419348;FBK91.05;88.86;90
120.344292966;FBK91.05;88.86;90
120.364181908;FBK91.05;88.86;90
120.384175698;FBK91.05;88.86;90
120.404156347;FBK91.05;88.86;90
120.424203657;FBK91.05;88.86;90
120.444056902;FBK91.05;88.86;90
120.464078539;FBK91.05;88.86;90
120.484046048;FBK91.05;88.86;90
120.504018098;FBK91.05;88.86;90
120.52421727;FBK91.05;88.86;90
120.544171383;FBK91.05;88.86;90
120.564312911;FBK91.05;88.86;90
120.584820284;FBK91.05;88.86;90
120.605022237;FBK91.05;88.86;90
120.625038087;FBK91.05;88.86;90
120.643923281;FBK91.05;88.86;90
120.66393878;FBK91.05;88.86;90
120.683842635;FBK91.05;88.86;90
120.703822166;FBK91.05;88.86;90
120.723803231;FBK91.05;88.86;90
120.743767959;FBK91.05;88.86;90
120.763785088;FBK91.05;88.86;90
120.783783162;FBK91.05;88.86;90
120.803775961;FBK91.05;88.86;90
120.824276428;FBK91.05;88.86;90
120.843769999;FBK91.05;88.86;90
120.864531253;FBK91.05;88.86;90
120.884035631;FBK91.05;88.86;90
120.903694684;FBK91.05;88.86;90
120.923677156;FBK91.05;88.86;90
120.943741634;FBK91.05;88.86;90
120.963808094;FBK91.05;88.86;90
120.98358285;FBK91.05;88.86;90
121.00353658;FBK91.05;88.86;90
121.023499422;FBK91.05;88.86;90
121.043524416;FBK91.05;88.86;90
121.063574123;FBK91.05;88.86;90
121.083562222;FBK91.05;88.86;90
121.103580949;FBK91.05;88.86;90
121.123446983;FBK91.05;88.86;90
121.144203154;FBK91.05;88.86;90
121.163331424;FBK91.05;88.86;90
121.184102781;FBK91.05;88.86;90
121.20393937;FBK91.05;88.86;90
121.223584771;FBK91.05;88.86;90
121.243334942;FBK91.05;88.86;90
121.263306512;FBK91.05;88.86;90
121.283288217;FBK91.05;88.86;90
121.303253872;FBK91.05;88.86;90
121.323270233;FBK91.05;88.86;90
121.343258268;FBK91.05;88.86;90
121.363226929;FBK91.05;88.86;90
121.38343097;FBK91.05;88.86;90
121.403217389;FBK91.05;88.86;90
121.423185954;FBK91.05;88.86;90
121.443155351;FBK91.05;88.86;90
121.463109657;FBK91.05;88.86;90
121.48337726;FBK91.05;88.86;90
121.503710887;FBK91.05;88.86;90
121.523663339;FBK91.05;88.86;90
121.543106373;FBK91.05;88.86;90
