pos_x,pos_y,current_speed,current_angle,timestep
-0.020442669915254615,2.337380804932289e-05,0.0,0.012130038301360592,5094.0
-0.020442669915254615,2.337380804932289e-05,0.0,0.012130038301360592,5095.0
-0.020440231912890367,2.3369157963674265e-05,2.438006798879579e-05,0.012130038301360592,5096.0
-0.020376843850705862,2.3248630671698396e-05,0.0006338817677086905,0.012130038301360592,5097.0
-0.019491848846568804,2.163896827190764e-05,0.00884996467993287,0.012130038301360592,5098.0
-0.016544302139163348,1.708856455504082e-05,0.02947550219845411,0.012130038301360592,5099.0
-0.012240410277608832,1.2172722036222801e-05,0.04303894668955417,0.012130038301360592,5100.0
-0.006719138632299282,8.710990229813855e-06,0.05521272730529287,0.012130038301360592,5101.0
0.000602195773177521,9.122388281886205e-06,0.07321334417035376,0.012130038301360592,5102.0
0.008479393274595903,1.535509133534892e-05,0.07877199967179921,0.012130038301360592,5103.0
0.016390716083677613,2.7455153147087297e-05,0.07911332062364233,0.012130038301360592,5104.0
0.02429715181151727,4.538090603449428e-05,0.07906456048766475,0.012130038301360592,5105.0
0.031896385344242134,6.79988668977374e-05,0.07599267192107648,0.012130038301360592,5106.0
0.03974427429651303,9.736252209710782e-05,0.07847943885593363,0.012675453692608819,5107.0
0.04792370411133688,0.00013420973728419598,0.08179512810240987,0.012130038301360592,5108.0
0.05695151950405051,0.00018148557859883074,0.09027939176251082,0.010537425358915765,5109.0
0.06639133442696822,0.0002342389995382055,0.09439962325261729,0.004843288674284266,5110.0
0.07662835771855793,0.0002927578311427482,0.10237190548495351,0.0016253378659197195,5111.0
0.08768701812162275,0.00034809197096014705,0.11058798839717769,-0.008377580409572781,5112.0
0.09945521637773055,0.0003858466645552893,0.11768258818191728,-0.01983130362578557,5113.0
0.11186465729184476,0.00036741232552111317,0.12409454606297056,-0.04913101844364037,5114.0
0.1247978389554586,0.0002601960755169808,0.12933626068056164,-0.06828600698427814,5115.0
0.13811012623134308,4.946246911969243e-05,0.13313955128681382,-0.0734783615089613,5116.0
0.15174938938665275,-0.00027348869318958815,0.13643086046530123,-0.0746128255227576,5117.0
0.1658485716537945,-0.0007217811434704043,0.14106307338317245,-0.0746128255227576,5118.0
0.18040148085497287,-0.00130653717958332,0.14564652616506601,-0.0746128255227576,5119.0
0.19529462750349255,-0.0020329104728364425,0.14910849581947508,-0.0746128255227576,5120.0
0.21057754092859757,-0.002913201751167853,0.15308244690164877,-0.0746128255227576,5121.0
0.22622408491140789,-0.003956067095323731,0.15681259730393454,-0.0746128255227576,5122.0
0.24228560139961136,-0.005177739028447222,0.16107910920197377,-0.07542004030180496,5123.0
0.2583909401896773,-0.006553411959353296,0.16163985076571608,-0.0746128255227576,5124.0
0.27467436939714585,-0.008098692390035862,0.16356587613683093,-0.0746128255227576,5125.0
0.29106124393906385,-0.009810581579737557,0.16476049946828192,-0.0746128255227576,5126.0
0.30742378142854226,-0.011677833549866398,0.16468735926431555,-0.07513642429835589,5127.0
0.3239538041557255,-0.013726269535012967,0.16656462449945283,-0.07531095722355531,5128.0
0.3406611438373643,-0.01596285487996476,0.1685637900745341,-0.07531095722355531,5129.0
0.35734580227556495,-0.018362789471468494,0.1685637900745341,-0.07531095722355531,5130.0
0.37402783667086054,-0.02092939238785133,0.1687832106864332,-0.07531095722355531,5131.0
0.39079999739384225,-0.02368969404828332,0.16997783401788427,-0.07980518004744072,5132.0
0.407805679401238,-0.026676380754461004,0.17265964149665178,-0.0806996612890878,5133.0
0.42530867710459935,-0.029967024524654093,0.17809639665815322,-0.08722282936841663,5134.0
0.4431170115087818,-0.033551970417813846,0.18165588658451742,-0.09146616111232783,5135.0
0.4607570862957069,-0.037358601061915596,0.18046126325306647,-0.09968011690452615,5136.0
